symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
MSFT,-6,-6,0.001,0.1243,0.797,0.0182,1.5511000000000001,10.0,1.0,0.1,5.0,0.34,-0.5214,-0.3715
MSFT,-6,-5,0.001,0.08130000000000001,0.47859999999999997,0.0403,1.5511000000000001,10.0,9.0,0.9,5.0,0.56,-0.0644,-0.3715
MSFT,-6,-4,0.001,0.0698,0.4012,0.038900000000000004,1.5511000000000001,9.0,7.0,0.7778,5.0,0.4,-0.0955,-0.3715
MSFT,-6,-3,0.001,0.0128,0.06570000000000001,0.011000000000000001,1.5511000000000001,6.0,3.0,0.5,5.0,-0.05,-0.12990000000000002,-0.3715
MSFT,-6,-2,0.001,0.0116,0.0593,0.009899999999999999,1.5511000000000001,6.0,4.0,0.6667000000000001,5.0,-0.05,-0.127,-0.3715
MSFT,-6,-1,0.001,0.014499999999999999,0.0745,0.0125,1.5511000000000001,6.0,4.0,0.6667000000000001,5.0,-0.03,-0.14529999999999998,-0.3715
MSFT,-6,0,0.001,-0.0028000000000000004,-0.0138,-0.0026,1.5511000000000001,5.0,1.0,0.2,5.0,-0.13,-0.1909,-0.3715
MSFT,-6,1,0.001,0.006999999999999999,0.0355,0.0072,1.5511000000000001,5.0,3.0,0.6,5.0,-0.07,-0.16449999999999998,-0.3715
MSFT,-6,2,0.001,0.037000000000000005,0.1991,0.0371,1.5511000000000001,5.0,5.0,1.0,5.0,0.09,-0.16260000000000002,-0.3715
MSFT,-6,3,0.001,0.046,0.25239999999999996,0.0461,1.5511000000000001,5.0,5.0,1.0,5.0,0.13,-0.16260000000000002,-0.3715
MSFT,-6,4,0.001,0.0466,0.2557,0.0466,1.5511000000000001,5.0,5.0,1.0,5.0,0.14,-0.16260000000000002,-0.3715
MSFT,-6,5,0.001,0.0356,0.1913,0.0467,1.5511000000000001,4.0,3.0,0.75,5.0,0.07,-0.23010000000000003,-0.3715
MSFT,-6,6,0.001,0.0388,0.21,0.050300000000000004,1.5511000000000001,4.0,3.0,0.75,5.0,0.09,-0.23010000000000003,-0.3715
MSFT,-6,7,0.001,0.0473,0.26,0.061,1.5511000000000001,4.0,3.0,0.75,5.0,0.12,-0.23010000000000003,-0.3715
MSFT,-6,8,0.001,0.041299999999999996,0.2242,0.0701,1.5511000000000001,3.0,3.0,1.0,5.0,0.09,-0.3177,-0.3715
MSFT,-6,9,0.001,0.0304,0.16149999999999998,0.0782,1.5511000000000001,2.0,2.0,1.0,5.0,0.04,-0.3177,-0.3715
MSFT,-6,10,0.001,0.052000000000000005,0.28859999999999997,0.1388,1.5511000000000001,2.0,2.0,1.0,5.0,0.12,-0.3177,-0.3715
MSFT,-5,-10,0.001,0.1892,1.3792,,1.5511000000000001,1.0,0.0,0.0,5.0,0.52,-0.3715,-0.3715
MSFT,-5,-9,0.001,0.1355,0.8886,0.0259,1.5511000000000001,4.0,1.0,0.25,5.0,0.36,-0.42219999999999996,-0.3715
MSFT,-5,-8,0.001,0.1245,0.7985,0.0264,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.33,-0.4686,-0.3715
MSFT,-5,-7,0.001,0.133,0.868,0.0341,1.5511000000000001,7.0,1.0,0.1429,5.0,0.37,-0.4689,-0.3715
MSFT,-5,-6,0.001,0.1094,0.6812999999999999,0.012199999999999999,1.5511000000000001,10.0,1.0,0.1,5.0,0.29,-0.5463,-0.3715
MSFT,-5,-5,0.001,0.0873,0.52,-0.0023,1.5511000000000001,15.0,2.0,0.1333,5.0,0.23,-0.5345,-0.3715
MSFT,-5,-4,0.001,0.1056,0.6523,0.0405,1.5511000000000001,13.0,11.0,0.8462000000000001,5.0,0.56,-0.1144,-0.3715
MSFT,-5,-3,0.001,0.0369,0.19870000000000002,0.024700000000000003,1.5511000000000001,8.0,4.0,0.5,5.0,0.1,-0.1547,-0.3715
MSFT,-5,-2,0.001,0.0366,0.1968,0.024399999999999998,1.5511000000000001,8.0,4.0,0.5,5.0,0.1,-0.14800000000000002,-0.3715
MSFT,-5,-1,0.001,0.011200000000000002,0.0571,0.0091,1.5511000000000001,7.0,3.0,0.4286,5.0,-0.05,-0.1561,-0.3715
MSFT,-5,0,0.001,-0.0072,-0.0355,-0.0053,1.5511000000000001,6.0,2.0,0.3333,5.0,-0.15,-0.21489999999999998,-0.3715
MSFT,-5,1,0.001,0.006,0.0304,0.0059,1.5511000000000001,6.0,3.0,0.5,5.0,-0.07,-0.1892,-0.3715
MSFT,-5,2,0.001,0.0345,0.18510000000000001,0.0291,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.07,-0.1765,-0.3715
MSFT,-5,3,0.001,0.0479,0.2637,0.04019999999999999,1.5511000000000001,6.0,6.0,1.0,5.0,0.14,-0.1845,-0.3715
MSFT,-5,4,0.001,0.0492,0.27149999999999996,0.041299999999999996,1.5511000000000001,6.0,6.0,1.0,5.0,0.15,-0.17149999999999999,-0.3715
MSFT,-5,5,0.001,0.0409,0.22219999999999998,0.0426,1.5511000000000001,5.0,4.0,0.8,5.0,0.09,-0.2351,-0.3715
MSFT,-5,6,0.001,0.0529,0.294,0.0548,1.5511000000000001,5.0,4.0,0.8,5.0,0.15,-0.23010000000000003,-0.3715
MSFT,-5,7,0.001,0.0605,0.3414,0.0622,1.5511000000000001,5.0,4.0,0.8,5.0,0.18,-0.23010000000000003,-0.3715
MSFT,-5,8,0.001,0.062400000000000004,0.35340000000000005,0.0797,1.5511000000000001,4.0,4.0,1.0,5.0,0.17,-0.3177,-0.3715
MSFT,-5,9,0.001,0.062,0.35119999999999996,0.1072,1.5511000000000001,3.0,3.0,1.0,5.0,0.17,-0.3177,-0.3715
MSFT,-5,10,0.001,0.08689999999999999,0.5169,0.152,1.5511000000000001,3.0,3.0,1.0,5.0,0.25,-0.3177,-0.3715
MSFT,-4,-10,0.001,0.1895,1.3829,,1.5511000000000001,1.0,0.0,0.0,5.0,0.52,-0.3715,-0.3715
MSFT,-4,-9,0.001,0.1406,0.9308,0.033,1.5511000000000001,4.0,1.0,0.25,5.0,0.38,-0.418,-0.3715
MSFT,-4,-8,0.001,0.1349,0.8837,0.037200000000000004,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.37,-0.45159999999999995,-0.3715
MSFT,-4,-7,0.001,0.1545,1.0515,0.0545,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.44,-0.4253,-0.3715
MSFT,-4,-6,0.001,0.1219,0.7778,0.0178,1.5511000000000001,9.0,1.0,0.11109999999999999,5.0,0.34,-0.5274,-0.3715
MSFT,-4,-5,0.001,0.08380000000000001,0.4955,-0.0074,1.5511000000000001,13.0,2.0,0.15380000000000002,5.0,0.22,-0.5617,-0.3715
MSFT,-4,-4,0.001,0.0793,0.4648,-0.0105,1.5511000000000001,18.0,4.0,0.22219999999999998,5.0,0.21,-0.5374,-0.3715
MSFT,-4,-3,0.001,0.059000000000000004,0.3319,0.0254,1.5511000000000001,12.0,7.0,0.5832999999999999,5.0,0.22,-0.1547,-0.3715
MSFT,-4,-2,0.001,0.0574,0.3221,0.027000000000000003,1.5511000000000001,11.0,7.0,0.6364,5.0,0.21,-0.1547,-0.3715
MSFT,-4,-1,0.001,0.042,0.2284,0.022099999999999998,1.5511000000000001,10.0,6.0,0.6,5.0,0.12,-0.19649999999999998,-0.3715
MSFT,-4,0,0.001,0.0255,0.1344,0.0155,1.5511000000000001,9.0,5.0,0.5556,5.0,0.03,-0.22769999999999999,-0.3715
MSFT,-4,1,0.001,0.0425,0.23120000000000002,0.024700000000000003,1.5511000000000001,9.0,5.0,0.5556,5.0,0.11,-0.19649999999999998,-0.3715
MSFT,-4,2,0.001,0.0751,0.43689999999999996,0.04190000000000001,1.5511000000000001,9.0,8.0,0.8889,5.0,0.27,-0.19649999999999998,-0.3715
MSFT,-4,3,0.001,0.10289999999999999,0.6325999999999999,0.0572,1.5511000000000001,9.0,8.0,0.8889,5.0,0.38,-0.19649999999999998,-0.3715
MSFT,-4,4,0.001,0.084,0.4968,0.0528,1.5511000000000001,8.0,8.0,1.0,5.0,0.29,-0.20559999999999998,-0.3715
MSFT,-4,5,0.001,0.0541,0.3015,0.0464,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.14,-0.2382,-0.3715
MSFT,-4,6,0.001,0.0684,0.3925,0.058499999999999996,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.2,-0.23010000000000003,-0.3715
MSFT,-4,7,0.001,0.0785,0.4597,0.0667,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.24,-0.23010000000000003,-0.3715
