symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
GOOG,7,19,67,0.001,0.022099999999999998,0.11470000000000001,0.0288,1.3621,4.0,3.0,0.75,5.0,0.02,-0.1882,-0.446
GOOG,7,19,68,0.001,0.029300000000000003,0.1545,0.0373,1.3621,4.0,3.0,0.75,5.0,0.07,-0.1882,-0.446
GOOG,7,19,69,0.001,0.031,0.16440000000000002,0.0395,1.3621,4.0,3.0,0.75,5.0,0.08,-0.1812,-0.446
GOOG,7,19,70,0.001,0.038,0.20420000000000002,0.0479,1.3621,4.0,4.0,1.0,5.0,0.13,-0.1812,-0.446
GOOG,7,19,71,0.001,0.038,0.20420000000000002,0.0479,1.3621,4.0,4.0,1.0,5.0,0.13,-0.1812,-0.446
GOOG,7,19,72,0.001,0.0297,0.15689999999999998,0.0375,1.3621,4.0,4.0,1.0,5.0,0.05,-0.2043,-0.446
GOOG,7,19,73,0.001,0.0325,0.1724,0.0409,1.3621,4.0,4.0,1.0,5.0,0.07,-0.2043,-0.446
GOOG,7,19,74,0.001,0.0325,0.1724,0.0409,1.3621,4.0,4.0,1.0,5.0,0.07,-0.2043,-0.446
GOOG,7,19,75,0.001,0.034,0.18109999999999998,0.042800000000000005,1.3621,4.0,4.0,1.0,5.0,0.08,-0.2043,-0.446
GOOG,7,19,76,0.001,0.034,0.18109999999999998,0.042800000000000005,1.3621,4.0,4.0,1.0,5.0,0.08,-0.2043,-0.446
GOOG,7,19,77,0.001,0.031200000000000002,0.16510000000000002,0.04650000000000001,1.3621,4.0,3.0,0.75,5.0,0.06,-0.2043,-0.446
GOOG,7,19,78,0.001,0.0405,0.2184,0.0625,1.3621,4.0,3.0,0.75,5.0,0.11,-0.2043,-0.446
GOOG,7,19,79,0.001,0.0405,0.2184,0.0625,1.3621,4.0,3.0,0.75,5.0,0.11,-0.2043,-0.446
GOOG,7,19,80,0.001,-0.04190000000000001,-0.1918,-0.08960000000000001,1.3621,3.0,1.0,0.3333,5.0,-0.25,-0.436,-0.446
GOOG,7,19,81,0.001,-0.04190000000000001,-0.1918,-0.08960000000000001,1.3621,3.0,1.0,0.3333,5.0,-0.25,-0.436,-0.446
GOOG,7,19,82,0.001,-0.04190000000000001,-0.1918,-0.08960000000000001,1.3621,3.0,1.0,0.3333,5.0,-0.25,-0.436,-0.446
GOOG,7,19,83,0.001,-0.0382,-0.1761,-0.08259999999999999,1.3621,3.0,1.0,0.3333,5.0,-0.23,-0.436,-0.446
GOOG,7,19,84,0.001,-0.016399999999999998,-0.0789,-0.0178,1.3621,3.0,1.0,0.3333,5.0,-0.14,-0.436,-0.446
GOOG,7,19,85,0.001,0.0143,0.0732,0.0431,1.3621,3.0,1.0,0.3333,5.0,-0.02,-0.436,-0.446
GOOG,7,20,55,0.001,0.0216,0.1125,0.0219,1.3621,5.0,3.0,0.6,5.0,0.02,-0.1052,-0.446
GOOG,7,20,56,0.001,0.0212,0.1103,0.0216,1.3621,5.0,3.0,0.6,5.0,0.01,-0.1052,-0.446
GOOG,7,20,57,0.001,0.0212,0.1103,0.0216,1.3621,5.0,3.0,0.6,5.0,0.01,-0.1052,-0.446
GOOG,7,20,58,0.001,0.028399999999999998,0.1494,0.0286,1.3621,5.0,4.0,0.8,5.0,0.1,-0.1052,-0.446
GOOG,7,20,59,0.001,0.0070999999999999995,0.036000000000000004,0.0091,1.3621,4.0,2.0,0.5,5.0,-0.15,-0.11539999999999999,-0.446
GOOG,7,20,60,0.001,0.0078000000000000005,0.0394,0.01,1.3621,4.0,3.0,0.75,5.0,-0.14,-0.11380000000000001,-0.446
GOOG,7,20,61,0.001,0.0078000000000000005,0.0394,0.01,1.3621,4.0,3.0,0.75,5.0,-0.14,-0.11380000000000001,-0.446
GOOG,7,20,62,0.001,0.0001,0.0005,0.001,1.3621,4.0,3.0,0.75,5.0,-0.17,-0.1882,-0.446
GOOG,7,20,63,0.001,0.0001,0.0005,0.001,1.3621,4.0,3.0,0.75,5.0,-0.17,-0.1882,-0.446
GOOG,7,20,64,0.001,0.014499999999999999,0.0742,0.0194,1.3621,4.0,3.0,0.75,5.0,-0.04,-0.1882,-0.446
GOOG,7,20,65,0.001,0.0208,0.10779999999999999,0.027200000000000002,1.3621,4.0,3.0,0.75,5.0,0.01,-0.1882,-0.446
GOOG,7,20,66,0.001,0.0208,0.10779999999999999,0.027200000000000002,1.3621,4.0,3.0,0.75,5.0,0.01,-0.1882,-0.446
GOOG,7,20,67,0.001,0.021099999999999997,0.1094,0.0275,1.3621,4.0,3.0,0.75,5.0,0.01,-0.1882,-0.446
GOOG,7,20,68,0.001,0.028300000000000002,0.149,0.036000000000000004,1.3621,4.0,3.0,0.75,5.0,0.06,-0.1882,-0.446
GOOG,7,20,69,0.001,0.0301,0.1589,0.0382,1.3621,4.0,3.0,0.75,5.0,0.07,-0.1812,-0.446
GOOG,7,20,70,0.001,0.037000000000000005,0.1985,0.0466,1.3621,4.0,4.0,1.0,5.0,0.12,-0.1812,-0.446
GOOG,7,20,71,0.001,0.037000000000000005,0.1985,0.0466,1.3621,4.0,4.0,1.0,5.0,0.12,-0.1812,-0.446
GOOG,7,20,72,0.001,0.0287,0.1514,0.0362,1.3621,4.0,4.0,1.0,5.0,0.05,-0.2043,-0.446
GOOG,7,20,73,0.001,0.0315,0.16690000000000002,0.039599999999999996,1.3621,4.0,4.0,1.0,5.0,0.06,-0.2043,-0.446
GOOG,7,20,74,0.001,0.0315,0.16690000000000002,0.039599999999999996,1.3621,4.0,4.0,1.0,5.0,0.06,-0.2043,-0.446
GOOG,7,20,75,0.001,0.033,0.17550000000000002,0.0415,1.3621,4.0,4.0,1.0,5.0,0.07,-0.2043,-0.446
GOOG,7,20,76,0.001,0.033,0.17550000000000002,0.0415,1.3621,4.0,4.0,1.0,5.0,0.07,-0.2043,-0.446
GOOG,7,20,77,0.001,0.0302,0.1595,0.0447,1.3621,4.0,3.0,0.75,5.0,0.05,-0.2043,-0.446
GOOG,7,20,78,0.001,0.0395,0.2127,0.0608,1.3621,4.0,3.0,0.75,5.0,0.1,-0.2043,-0.446
GOOG,7,20,79,0.001,0.0395,0.2127,0.0608,1.3621,4.0,3.0,0.75,5.0,0.1,-0.2043,-0.446
GOOG,7,20,80,0.001,-0.042800000000000005,-0.1957,-0.0913,1.3621,3.0,1.0,0.3333,5.0,-0.25,-0.436,-0.446
