symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,18,80,0.001,-0.0462,-0.2096,-0.0319,2.4175,5.0,2.0,0.4,5.0,-0.14,-0.5683,-0.7363
TSLA,7,18,81,0.001,-0.0462,-0.2096,-0.0319,2.4175,5.0,2.0,0.4,5.0,-0.14,-0.5683,-0.7363
TSLA,7,18,82,0.001,-0.034,-0.15810000000000002,-0.0159,2.4175,5.0,2.0,0.4,5.0,-0.12,-0.5683,-0.7363
TSLA,7,18,83,0.001,0.0115,0.0584,0.0333,2.4175,5.0,3.0,0.6,5.0,-0.02,-0.527,-0.7363
TSLA,7,18,84,0.001,0.0232,0.1209,0.0463,2.4175,5.0,3.0,0.6,5.0,0.01,-0.527,-0.7363
TSLA,7,18,85,0.001,0.0449,0.24420000000000003,0.0621,2.4175,5.0,3.0,0.6,5.0,0.05,-0.527,-0.7363
TSLA,7,19,55,0.001,0.07,0.4006,0.0325,2.4175,12.0,8.0,0.6667000000000001,5.0,0.16,-0.3839,-0.7363
TSLA,7,19,56,0.001,0.08310000000000001,0.488,0.0383,2.4175,12.0,8.0,0.6667000000000001,5.0,0.2,-0.3839,-0.7363
TSLA,7,19,57,0.001,0.0301,0.1592,0.0197,2.4175,11.0,6.0,0.5455,5.0,0.03,-0.3839,-0.7363
TSLA,7,19,58,0.001,0.0301,0.1592,0.0197,2.4175,11.0,6.0,0.5455,5.0,0.03,-0.3839,-0.7363
TSLA,7,19,59,0.001,0.0446,0.2427,0.0264,2.4175,11.0,6.0,0.5455,5.0,0.07,-0.3839,-0.7363
TSLA,7,19,60,0.001,-0.0034999999999999996,-0.0174,0.0034000000000000002,2.4175,10.0,5.0,0.5,5.0,-0.07,-0.3839,-0.7363
TSLA,7,19,61,0.001,-0.0011,-0.0055000000000000005,0.004699999999999999,2.4175,10.0,5.0,0.5,5.0,-0.06,-0.3839,-0.7363
TSLA,7,19,62,0.001,-0.0604,-0.2667,-0.016,2.4175,9.0,5.0,0.5556,5.0,-0.23,-0.527,-0.7363
TSLA,7,19,63,0.001,-0.0547,-0.24420000000000003,-0.013300000000000001,2.4175,9.0,5.0,0.5556,5.0,-0.21,-0.527,-0.7363
TSLA,7,19,64,0.001,-0.0361,-0.1674,-0.005600000000000001,2.4175,8.0,5.0,0.625,5.0,-0.15,-0.527,-0.7363
TSLA,7,19,65,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,19,66,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,19,67,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
